-10;-10;-10;-20;-20;-10;50;20;0;10;-20;0;-70;-40;40;90;10;-10;-10;-40;-10;30;40;-20;-10;-10;-20;-20;-10;-20;20;-70;10;0;0;-10;10;-60;90;70;0;-20;-10;-30;-20;-40;-20;-40;10;10;10;-20;40;20;-50;-30;10;10;0;20;-30;-60;80;0;
0;-20;-10;-10;290;50;-40;-20;0;-30;0;0;0;0;50;40;-10;0;10;-20;-50;-60;-40;-10;-10;-10;-30;-30;-40;10;-30;40;-30;10;-10;0;-10;10;10;-40;-10;-30;-20;-40;0;20;0;-80;-20;10;-10;-10;20;10;-30;-40;10;10;-10;-10;-100;-20;-50;110;
10;-10;10;0;30;-40;-20;50;-10;-20;-10;0;-60;50;100;0;0;10;0;-10;-160;-40;-70;0;-10;-20;-20;-20;80;-90;-10;-10;10;20;0;-10;20;0;10;10;10;-10;10;-10;-50;-40;40;90;0;-10;-10;0;70;50;90;-90;0;20;20;10;10;10;40;30;
-20;-10;-30;-30;-50;-60;90;-140;-30;0;-20;-30;10;-110;30;50;-20;-10;-30;-20;0;30;-120;-10;-20;10;0;0;-10;-80;30;-140;0;0;10;10;0;-10;40;170;-10;0;-10;-20;30;40;-40;-110;10;-20;-20;-10;-50;-40;150;70;-10;-10;-20;-10;20;-20;-60;-40;
0;0;10;40;10;-30;-170;-80;0;10;-10;-20;-40;0;60;110;0;-10;-20;-20;0;-10;120;0;-30;-20;0;30;-30;10;-130;0;20;0;10;-30;-120;-30;130;10;0;0;0;-10;130;30;0;-70;-10;10;-20;-10;-30;-50;120;-20;-10;20;-10;0;50;60;-170;0;
10;-10;-10;0;-50;-20;-20;50;0;0;10;-10;50;-40;-10;10;0;10;-10;10;10;-40;50;-30;-10;0;-30;0;-40;-20;-20;-60;10;-10;0;-10;-40;0;-90;80;0;-10;-20;-10;60;30;-20;40;10;30;10;20;-40;-20;80;-10;-30;-20;-20;20;-10;-40;20;-20;
-10;-20;-10;10;30;40;-50;80;-30;0;-30;-20;-80;0;0;-110;0;-20;-20;-40;-50;-10;40;-20;0;-10;30;0;-80;20;0;0;-20;0;-10;30;0;-40;100;50;0;-10;-20;-50;60;20;70;10;0;0;-10;0;100;-20;30;-30;-20;0;-10;-30;-90;0;10;-40;
0;0;0;0;-10;-40;-120;50;0;-20;-30;-40;-100;-90;0;60;0;-10;0;20;80;80;80;-20;10;10;-20;-20;-40;20;-150;-90;0;-10;-10;0;0;-70;10;70;-20;-10;0;0;60;-40;-10;-20;10;0;-20;-10;80;40;70;50;10;10;10;0;0;-60;30;180;
-40;-60;-40;-10;120;60;-60;-200;30;30;10;-10;50;0;10;30;-30;-10;-30;-20;10;-10;-10;-100;0;-10;10;50;30;0;-30;-20;-10;-10;0;0;-30;10;-50;0;-20;-10;-20;10;70;-20;50;-20;10;10;10;-10;-110;50;-10;0;-40;-10;-10;-30;0;-80;-80;-60;
-40;-20;10;20;-40;-30;-80;20;-30;0;-20;0;-130;-40;-180;-150;-10;-30;-20;20;10;30;110;290;10;10;0;30;110;60;130;10;-10;-20;-40;-60;-90;-10;-90;100;10;-10;-10;40;190;-10;-50;10;20;0;20;10;10;-50;150;-30;20;20;10;-20;-30;0;10;190;
0;-10;10;10;-140;-30;50;-10;10;20;10;30;280;-60;-80;-10;-40;-30;-10;-10;70;40;-50;-10;10;0;20;40;-90;-110;-40;-50;-10;-10;-20;-10;30;40;30;160;-10;10;0;-10;-30;-60;-60;-320;10;-10;-50;-50;-70;-50;10;-20;-10;-30;-40;-40;0;20;10;20;
-10;10;10;-10;-40;-70;-120;100;-30;-10;-10;-20;-70;-50;-10;-80;30;10;-10;10;-80;0;-110;90;0;-20;-10;-50;-30;-90;110;-10;0;-20;-10;-10;-130;30;-140;-60;-10;-10;10;-20;20;70;50;40;-10;0;0;10;100;-40;-180;0;0;-10;-30;-50;-30;40;-30;-50;
20;-20;0;10;60;50;-20;-30;-50;-40;-20;-20;50;10;-110;0;-10;-30;-20;-30;-20;-60;-40;-90;-20;-20;-10;-20;-10;-60;70;220;-20;-10;-20;30;-110;-20;-130;70;0;10;0;60;230;110;20;-170;0;0;20;10;70;0;10;0;-10;-40;-60;-50;-180;-10;60;-40;
0;0;10;30;100;-50;-100;20;0;-30;-20;-10;20;-40;-10;90;-10;0;40;30;120;60;-40;-30;-40;-40;-30;-50;20;50;-30;-70;0;0;0;30;-40;-50;-40;40;10;10;20;30;-90;-70;-80;60;-20;-10;-30;-30;50;0;190;150;10;10;20;20;-70;-10;-50;-20;
-20;0;0;0;10;-50;-20;10;-10;-10;-10;-30;-150;-40;-50;-80;-30;-30;-40;-30;-50;-100;10;-150;20;10;-10;10;-60;-70;-100;-30;20;20;30;20;60;-90;40;50;0;0;30;-20;-10;30;10;-50;-20;-30;-10;20;30;-80;-30;-50;10;-20;-30;-40;30;-40;-30;-50;
10;-10;-10;40;60;50;100;240;20;20;10;20;-140;-40;80;20;-30;-10;-10;-20;-20;30;-40;10;-20;-20;-30;-30;90;-70;-70;0;0;10;0;-10;0;70;-110;0;10;0;10;0;110;-30;-200;-20;10;20;40;40;60;-30;60;150;0;0;0;10;-40;20;80;20;
-30;-30;-40;-30;-120;-20;120;40;0;20;40;10;-20;10;-70;-20;-10;-10;20;-20;-140;50;-40;-30;-30;0;20;70;210;-20;-30;-10;-30;0;-30;-30;-160;-90;10;-20;-10;-10;-30;-60;20;-20;-30;-20;-20;20;-10;-10;-90;-50;0;-50;0;-10;0;30;80;80;-60;-10;
0;20;10;0;50;-20;70;40;0;0;20;-10;-50;20;-90;0;10;-10;-40;-40;-10;20;-20;20;0;-10;-20;-30;-60;30;30;-10;-30;-20;-30;10;110;-50;-30;-30;;;;;;;;;;;;;;;;;;;;;;;;;
20;10;-10;-30;-20;-60;10;70;-10;-10;-10;0;30;30;-30;-20;0;10;0;-20;-10;0;100;50;-20;-30;-20;-20;-70;-10;-110;-50;-10;-10;20;10;-20;60;50;-20;0;0;20;0;40;30;140;40;-30;-20;-30;-20;-100;-20;-10;-70;0;0;20;-10;110;20;-60;130;
-20;-10;-20;0;20;-10;40;0;0;-10;-30;0;30;20;90;20;-20;-10;-20;-20;-110;30;-20;10;10;20;0;-10;-30;-50;50;0;-20;-10;-20;-10;-80;20;-70;40;-10;-20;20;10;-30;40;-20;20;10;-10;0;40;100;10;50;10;10;-10;0;-30;-40;-60;90;30;
-20;10;-30;-70;10;-40;-60;0;-20;-10;0;-50;-130;0;90;-20;0;-10;-10;-10;30;-30;-110;-10;-20;-10;-10;0;10;70;10;-30;0;0;-10;70;110;60;-60;-40;-20;-10;-10;-70;-20;0;-30;-40;-10;-20;0;-20;-50;70;100;0;-30;-10;0;0;140;20;30;60;
-10;-10;-40;-10;-50;-100;-20;10;-10;0;10;10;-80;10;-10;30;10;-10;-10;0;20;-50;10;0;-10;-20;-10;-30;-20;10;10;-10;10;0;-10;0;-40;-80;0;-10;-10;0;-10;-20;-10;50;-30;20;-10;-20;-30;0;-170;10;10;-20;10;20;0;0;50;10;80;0;
-20;-30;-40;-20;-30;-70;-100;-80;-10;-20;-10;10;10;50;170;10;0;-20;10;-10;40;-30;-50;-90;0;-10;0;0;-10;70;-70;40;-10;0;-30;-40;-60;20;40;-50;10;-20;10;20;100;-60;-100;20;-10;-10;0;30;0;-70;-120;-20;0;0;0;-20;-60;-140;-60;-20;
-10;0;0;-10;60;0;-40;-20;-10;10;10;0;-150;40;40;20;0;20;-10;-10;0;-50;90;-80;-20;-10;-10;0;60;30;60;-50;-10;-10;-20;20;110;30;20;60;10;0;20;40;250;10;0;30;-20;-10;10;-30;-120;-30;50;0;-10;-20;-30;-40;-20;20;-50;30;
0;0;0;-10;90;10;-40;-20;10;-10;-10;-30;0;-20;-20;-40;-20;0;-10;10;50;-30;-160;-80;-20;-20;10;0;-200;30;10;-20;10;-10;20;0;130;0;10;-10;-10;-10;0;30;-90;-100;-100;-20;-10;0;0;30;-90;40;30;-10;0;-20;0;0;170;0;-10;-30;
0;0;-30;-40;70;40;-90;50;0;0;-40;-10;40;-30;-30;-10;-20;-10;10;20;20;20;-60;0;-40;-20;-10;0;-90;10;20;-80;10;20;10;0;60;50;110;190;-20;-20;0;20;-90;50;-50;-20;20;10;-10;-10;10;-90;-50;0;10;0;10;0;90;-10;140;-10;
20;20;20;20;-50;20;-40;-20;-10;-30;-30;-20;-10;10;-30;-30;20;0;20;20;30;80;-50;20;-20;-30;-30;-40;-30;-40;30;-30;-10;10;20;30;-40;0;-20;-10;10;0;20;-10;-120;-70;-40;-10;10;-10;0;-40;50;0;30;100;-10;10;-10;-20;-50;-20;-130;-80;
10;0;-10;0;-70;50;80;50;-10;-20;0;0;0;10;-160;-10;0;0;20;90;60;10;-110;0;-20;0;20;10;60;50;0;20;-20;-20;-50;-50;-10;-130;-130;-30;-20;-10;-10;-100;-90;-70;-40;-40;0;-10;10;20;80;130;60;20;-20;0;-10;10;20;-40;-10;-70;
-10;0;20;40;-40;-40;260;40;-20;-30;-20;0;120;50;-190;-50;-10;-20;20;-10;-80;40;20;30;-10;-10;-10;-40;-110;-40;-70;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-10;0;-30;-30;-70;-10;40;-10;10;0;20;40;40;10;-30;-70;-10;0;0;-30;-30;20;-10;50;20;0;10;0;0;10;-70;-20;-10;0;10;20;-50;80;110;0;-10;-20;10;20;0;-30;-70;-80;10;20;10;-50;-20;-20;-130;0;10;-10;-50;-70;-170;60;-90;30;
-10;-40;-10;-30;90;10;-100;-30;0;0;-20;60;-70;-110;40;50;-10;-10;0;-30;40;30;-20;-30;-30;-10;-30;-20;70;-50;20;10;10;0;20;30;90;20;100;10;10;20;10;0;-70;-80;-210;-20;10;-20;0;-20;-100;-40;-10;-30;-10;-10;10;0;0;100;-70;10;
10;0;0;50;-10;20;120;50;-10;-60;0;-10;0;-30;10;-200;0;20;20;-10;-60;50;70;40;-20;20;-20;-30;60;10;-200;-70;0;0;-10;-40;-10;-20;-10;0;-10;-10;10;-20;-40;10;40;30;20;20;-10;20;0;-10;-90;-20;-30;-10;-20;20;-40;30;-120;-110;
-20;-20;-20;-60;-230;-110;-100;-110;0;-20;0;50;220;20;170;60;10;-10;-10;80;220;80;20;20;0;-20;20;10;-30;50;110;-70;-30;-20;-10;-10;-80;60;30;90;20;0;-10;-20;-30;-30;-10;-240;20;0;-10;-20;-80;0;70;30;-10;-20;30;50;40;-10;-30;-10;
-40;-10;-10;-20;-30;-40;-10;-60;30;20;20;30;-130;0;30;-130;-30;-30;-30;-10;50;40;-50;-40;-20;-10;10;60;30;-40;40;-50;-20;-20;-10;-10;130;10;-20;-50;0;-10;0;60;-70;-40;140;-40;-20;0;-10;20;-160;0;10;40;0;-10;0;0;30;-40;-170;-140;
-30;0;10;90;-120;-10;40;10;0;-40;10;-20;30;-20;-30;80;20;0;20;-40;-50;-40;140;-20;-20;10;-20;10;80;40;10;40;-30;0;-10;20;130;20;-170;-50;0;-10;20;20;-80;-40;230;40;0;0;0;-30;-30;-20;-160;60;-10;20;10;0;-50;-10;-100;10;
-10;20;-30;-20;-190;-70;-50;20;0;0;10;-40;-80;-20;-40;-20;10;0;10;0;20;60;180;70;-10;-10;0;-40;-90;-60;-250;50;-10;0;10;30;0;0;110;10;0;10;-10;-20;-160;-80;60;160;10;0;10;30;-30;80;130;30;0;-20;10;-20;-60;10;-150;-20;
-10;-10;-10;20;50;0;10;-100;10;-10;-10;-20;20;30;30;100;10;30;30;-40;-80;50;-160;60;-10;-20;-40;0;-10;-90;100;-40;10;-10;20;-50;0;-40;90;30;0;-10;0;70;-80;-40;-70;-70;0;0;0;-10;-140;0;-50;-10;10;0;-10;-10;150;100;0;-170;
-20;0;10;-20;-160;-20;20;70;10;0;30;0;-100;-10;50;0;10;0;30;-30;-160;50;0;10;10;10;0;-10;10;-30;50;50;-20;-40;-30;0;10;-40;-100;-130;10;-50;20;60;100;30;240;-10;-30;-20;-60;-30;-80;-30;-170;0;-30;10;-10;-80;-10;-50;-80;-90;
-10;10;10;20;-70;-60;180;10;0;-20;-60;-80;80;110;-90;50;-10;-50;0;-30;-260;-10;30;-40;20;20;50;40;320;40;0;-30;10;10;-30;0;60;120;-90;-200;-20;10;0;0;60;0;-60;90;30;0;-30;-80;-30;-60;120;60;10;20;10;-10;-170;0;-160;-30;
0;-20;-10;0;200;0;-60;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-30;-10;-20;-20;30;10;-60;-80;-30;-10;0;-10;-60;10;120;50;10;-10;-10;-20;-30;-20;50;20;0;-10;0;10;90;0;-10;-40;0;0;-20;-10;-180;20;20;10;10;-20;0;20;160;30;80;-40;0;0;0;130;310;10;-60;-40;-10;-30;-30;-80;-110;30;-30;-20;
0;0;0;-40;-90;-60;50;150;-20;0;-30;-50;-210;-40;-110;-120;-20;-10;20;60;-100;-20;60;-10;-10;10;30;-40;-90;-30;-70;10;0;-10;-10;0;30;60;140;30;-30;-10;-10;10;-50;20;50;-40;-20;0;10;-10;140;-10;-130;-20;0;-20;-10;90;20;30;110;-20;
-10;0;-30;-10;60;-10;-60;-40;0;0;10;10;-180;-30;10;30;-10;10;0;60;-20;0;40;60;10;-20;-30;-50;40;-20;60;-30;30;10;20;40;60;20;-10;-20;-10;-10;-10;-40;-70;-20;-90;-20;20;0;20;30;-100;10;30;60;-10;0;0;20;50;0;-80;-30;
-40;0;-10;20;60;-20;-80;-70;-20;0;0;-40;-20;20;80;30;-10;-20;-50;10;-70;-90;-40;0;0;-10;0;-20;130;50;60;-10;10;20;0;-20;-50;40;60;120;0;0;10;70;250;-30;150;-10;-10;-30;20;0;-90;0;-330;-50;-10;0;-10;0;170;70;150;-70;
-20;0;10;-10;-240;60;30;-190;0;-20;-20;-70;-100;-40;10;230;-20;-10;-40;20;-50;0;-80;30;0;0;10;-30;-10;-20;20;-50;0;-20;-20;-10;-30;-30;-170;40;10;30;30;-20;-190;-30;100;-20;10;20;0;-60;200;40;-30;10;10;0;10;100;-310;-80;-20;-10;
10;0;0;20;150;0;-30;80;20;-20;0;40;50;-50;-30;20;-40;-20;-10;-30;-100;-70;30;-90;30;0;0;30;50;-10;-20;30;-30;-20;-20;-20;20;20;-70;-10;-20;-10;0;0;-40;50;10;70;-20;-10;-50;-70;60;10;-10;0;-10;-10;0;-20;140;-30;-50;-20;
-20;-10;10;0;-20;70;50;20;-10;-30;-30;-20;190;-100;30;-20;-10;-10;0;-80;-170;-50;60;20;20;40;30;50;-120;0;60;-90;0;-10;-10;30;-20;-10;20;-10;-20;-30;0;0;10;-30;0;0;0;-10;10;10;140;30;40;60;10;20;-10;0;20;40;40;-60;
0;-10;0;-40;-10;20;-10;40;0;-30;-10;10;70;20;10;20;0;-20;-30;-40;60;10;40;0;-10;0;-10;-30;50;30;-30;-70;0;-20;0;-10;-150;-60;60;140;-20;-30;-20;-30;-10;-140;-120;-10;0;20;10;20;0;190;190;20;0;20;10;0;-80;-50;10;60;
40;20;40;0;30;-100;-50;30;-10;-10;-10;-10;100;70;-10;-50;-10;10;0;20;-70;90;-190;-30;0;10;20;0;60;-10;140;0;-10;0;-10;-40;-20;-20;50;-10;-20;-20;-10;20;-210;-10;-130;10;20;-10;-10;30;20;-40;30;-60;10;-10;-10;0;120;30;70;60;
20;10;20;-30;-120;-40;30;-10;0;-10;-10;50;290;110;100;-10;-40;-10;-20;-60;-120;-10;0;-60;0;20;20;-10;-30;-50;110;20;10;0;0;-60;-40;40;-70;0;-30;-10;-10;30;-20;-10;20;-50;0;0;10;-20;-10;50;10;-170;-10;-20;-30;30;-170;-40;10;40;
