-10;40;60;160;880;50;50;30;10;40;10;-40;-330;10;-20;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-10;20;-10;0;-60;-30;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
-20;-20;-50;-60;-330;-40;-20;0;40;-10;30;40;150;20;10;30;-10;-60;-40;20;270;0;-10;-20;20;80;60;-40;-70;30;10;-20;-50;-90;-10;30;10;-20;-30;-30;10;-10;-40;10;100;-50;-20;-10;-50;0;0;-10;-70;30;0;0;140;50;20;0;-90;-20;30;-10;
-30;30;0;0;60;20;-10;10;-20;-30;10;-60;-160;0;0;-10;30;50;0;-30;-210;-20;10;0;0;-90;-40;10;-20;-30;-10;-60;-30;-20;-20;-60;-120;-10;-20;50;-30;0;20;-40;-260;-50;0;10;-30;-20;-10;-20;10;-10;-20;-30;30;10;-10;20;-90;0;0;0;
-30;0;40;0;-120;-10;-10;-30;60;90;70;30;110;20;10;30;60;10;10;-30;-40;-20;0;-10;-70;-50;0;30;110;20;0;0;0;0;-40;-20;20;-20;-10;-20;-10;50;30;0;50;30;0;0;0;-30;-10;20;50;-30;-20;-20;-70;-40;-50;0;70;-40;-30;10;
-30;-70;-30;-20;-10;-10;0;-30;-60;-70;-20;0;-20;-20;-20;-10;0;-10;-10;-40;20;0;10;-10;-30;10;-20;-60;-30;-40;-20;-30;50;90;50;10;-10;20;20;80;-70;-190;-20;-30;80;-10;-20;-60;-60;-70;-20;-50;-330;-30;0;-30;20;50;-20;-20;-40;-10;0;-10;
0;-60;20;0;-290;10;30;30;10;0;10;70;540;-30;-30;-30;70;150;60;-60;-50;30;20;30;0;-10;-10;50;-60;-30;-10;20;-50;-100;-40;0;-60;-30;-20;-20;-20;10;-10;20;110;30;10;0;40;120;50;30;120;-20;-10;20;-100;0;40;0;-90;30;10;10;
20;20;-10;-30;-170;-70;0;10;-10;10;10;40;80;-10;-30;-40;70;80;50;30;-80;50;10;30;80;20;10;-10;30;50;30;30;-30;-10;-10;10;200;30;-10;0;-10;-20;-30;20;130;-40;-20;-20;40;60;40;30;70;30;30;30;-50;-40;-80;-40;-160;-60;-30;-30;
30;80;80;60;120;40;30;20;0;-110;-110;-50;10;-80;-60;-50;100;110;60;30;30;20;20;10;-170;-130;-20;0;-80;10;-10;-40;0;-30;-10;10;160;-20;-20;-20;-10;10;30;10;-120;-30;10;20;100;70;-20;30;70;-30;-10;10;-140;-100;10;40;40;-30;10;-30;
110;40;-30;0;-240;10;10;10;-10;-30;0;20;280;10;0;-10;-30;10;0;-20;-160;-20;-30;-50;-40;-20;10;10;30;10;0;-30;-20;-30;-30;10;70;-20;-20;-10;-40;-70;-30;0;-50;-20;10;0;-20;20;-20;-20;-240;-20;-10;-10;-10;10;-20;-10;-90;-20;-40;-30;
-60;-80;-50;10;190;-10;-30;-20;-10;30;-30;30;-80;-20;0;-30;50;70;50;30;-60;40;40;30;50;-80;-30;-20;50;-20;10;-20;40;20;10;0;20;-10;10;10;-20;20;-40;-30;-100;-40;-10;-20;-20;-20;-10;40;120;30;-10;-30;-20;0;30;10;-20;-10;-10;10;
60;70;10;10;200;70;50;50;-20;-40;-40;-30;-220;10;-10;-40;-20;10;-40;30;240;-30;-20;-30;-30;-20;0;-70;-70;-30;20;0;10;-20;0;0;-70;-10;-30;-30;50;10;-30;0;20;-20;-30;0;40;60;10;-40;-150;-30;-10;10;40;30;0;60;80;30;10;30;
40;30;-30;-60;0;-20;-20;40;-90;-70;10;20;-30;-10;-40;-40;-20;-10;-10;0;190;-50;-20;-10;0;-40;-20;-70;-250;10;0;-20;-10;80;60;50;90;50;30;30;0;-130;-30;-10;-190;-30;-20;-40;-50;-20;-30;-20;110;30;0;-30;60;40;-10;0;-160;10;10;-10;
-60;-30;-50;20;-100;-20;50;40;-10;-30;10;-10;-50;30;-20;40;20;20;10;-20;80;10;-70;-20;40;10;20;20;30;-10;40;-10;0;0;-30;-10;90;-20;20;40;20;-50;-10;-90;-140;-30;-30;-150;-120;-130;-30;10;10;10;-10;-10;;;;;;;;;
-30;-30;-50;-50;-70;10;-50;0;10;-10;0;10;200;-10;20;-140;0;20;-20;20;20;-10;10;-20;0;-10;-10;-40;0;-20;-60;-10;-30;60;30;0;-10;-10;0;-10;-70;-160;-50;-20;160;20;-30;-30;30;-30;-40;-10;-50;20;-10;-30;-10;0;40;60;20;10;0;60;
-40;0;-20;-20;-90;-20;0;-50;0;20;10;10;-20;-20;-40;-10;70;10;-20;-70;-300;30;40;20;-20;0;-40;-70;-80;-50;-40;-40;0;30;30;80;150;50;0;0;20;0;-20;-20;10;-40;-10;0;70;40;10;0;60;70;30;-40;-30;-50;-10;10;40;-30;-20;-20;
-20;10;-10;-20;90;-20;-20;-50;-30;-10;-40;-20;10;-50;-30;-40;-10;0;20;50;140;20;-50;20;-20;0;0;-50;-130;-30;10;-30;70;70;10;0;-50;-10;-20;-70;-20;-10;-10;-30;70;-10;80;40;-40;0;-20;-40;-70;0;10;-30;0;10;0;20;-40;0;-30;50;
40;-40;-10;-10;-20;-20;10;-30;10;-10;-40;-40;40;-50;0;30;-80;-60;30;40;40;20;0;-10;-10;-20;0;10;-70;40;10;20;30;20;10;60;0;-20;-10;0;-10;-40;-10;20;0;0;-10;0;-20;30;20;40;100;10;0;50;40;10;40;80;-20;30;20;-30;
-20;20;-20;-10;30;20;30;0;0;-10;-30;-10;-30;-10;-40;-10;-130;-150;0;30;-10;10;-20;-80;20;20;-10;-30;-10;10;-20;50;-30;20;0;-90;-140;-50;-20;10;-30;-20;10;40;80;10;-10;-30;50;50;10;30;80;40;20;30;10;-10;0;-20;-110;-20;-20;90;
50;20;10;0;-20;-10;-20;-30;-40;-20;-30;10;10;10;-20;-30;140;60;-10;-10;-50;-20;-40;-60;-20;-30;0;-20;-60;10;-10;-50;-30;0;10;40;160;50;20;-10;20;-40;-30;-110;-210;-50;40;-40;0;10;-30;20;140;0;-140;10;-10;20;40;0;-180;10;-20;-40;
60;30;-20;-10;-30;10;30;-20;30;-30;-30;-20;10;-50;-20;-30;20;20;-10;-10;100;-30;20;-80;-10;-10;-30;-140;-260;-10;-60;0;-10;70;0;-40;-60;-10;50;0;40;60;30;10;60;-10;-20;-60;-10;-50;-20;-10;60;-30;10;50;20;10;0;10;50;10;40;-80;
-20;-120;-40;10;10;10;-50;-50;30;-30;-10;-20;-10;-20;-10;-10;-20;10;20;20;-80;0;20;-40;30;-40;-40;-50;-80;-20;-10;-10;-50;-30;0;-30;100;0;-60;-10;-20;-20;-20;-30;-20;-30;10;-10;-10;-40;-40;0;-130;-30;-10;-10;70;-30;-40;40;50;-10;-20;-10;
20;0;-10;-120;-150;-30;10;-10;10;20;80;90;-50;-10;10;-10;-20;-60;10;-30;-30;-10;-20;-120;20;30;10;-60;-90;-20;-20;-20;-10;-110;-30;10;-60;-20;0;30;0;20;0;10;200;-20;0;-20;-10;80;40;-20;-60;0;0;-60;-30;0;0;50;20;20;10;30;
100;70;50;50;-40;-10;40;10;30;60;-20;-30;-90;0;0;20;30;-30;-20;10;0;0;10;-30;40;0;0;-20;40;10;0;20;0;70;30;-60;-140;0;10;-30;20;30;10;-70;-220;-60;-30;10;0;-110;-70;-40;110;20;0;-40;30;-110;-10;10;100;0;10;-200;
60;30;-30;0;-20;0;-10;10;-80;-90;-40;-60;-80;-10;-30;-40;-10;0;-20;-20;70;-10;-50;30;20;30;-20;-20;-40;0;-20;20;-20;20;-10;-70;-80;0;10;40;0;-20;-10;-20;-120;-10;0;-10;;;;;;;;;;;;;;;;;
50;-20;10;-10;-170;-50;-100;110;40;60;0;20;10;10;-20;-20;-20;-40;0;-30;-60;-20;0;-10;10;50;0;0;50;20;70;-20;30;0;10;-30;140;-10;-20;0;-20;-30;0;30;-20;-20;-20;20;0;20;-10;-20;-90;20;20;-30;-30;-30;0;-20;-20;0;50;20;
10;-10;20;10;-70;-10;-20;0;-50;-40;-40;10;90;0;20;-10;-20;-60;10;-20;0;10;20;10;20;40;40;20;90;20;-100;50;-20;-10;0;10;30;-30;-50;-50;40;40;0;10;-50;0;40;20;-60;10;-10;0;-30;-10;20;-10;-50;-10;-20;20;20;-20;20;10;
10;-40;10;-20;100;50;50;40;10;-30;-10;20;-20;10;40;10;50;20;-20;10;10;-20;-130;20;30;20;30;10;-30;20;10;30;30;10;10;0;-80;0;20;-40;80;40;20;0;20;0;-60;40;-10;-20;-10;-20;-10;0;60;-50;0;-40;-10;70;70;-20;-50;-20;
-30;-20;-20;20;30;-20;-40;-70;-10;-10;-20;-10;-140;0;10;40;50;40;30;40;50;40;10;40;30;20;40;10;90;-10;0;10;-10;-10;-30;-10;-40;-30;-10;-10;30;20;20;30;-10;20;70;-10;0;20;0;-50;-30;0;10;10;-30;-70;-20;40;0;-10;-30;30;
50;60;0;20;-70;-30;10;70;-60;-30;-60;-90;-340;-70;-40;0;-40;-30;-30;20;140;-20;10;-130;-40;-10;-20;10;130;20;-20;0;10;40;10;20;-130;10;50;-10;40;10;-20;0;-100;-10;-20;-20;-80;-30;0;-50;-60;-20;-20;-10;60;20;-40;10;-80;10;-30;110;
-20;-10;0;-40;-110;-20;10;-50;30;0;-20;10;20;-10;0;40;30;40;0;-20;-150;-40;20;-50;100;-10;70;50;210;80;40;30;-20;-20;-30;-30;0;-30;-100;-10;-40;-30;-20;10;-80;-40;70;-10;40;20;0;-60;-150;-30;-120;20;-10;-30;-20;-10;160;10;-20;-100;
-60;-30;-30;-70;-100;-20;-40;-40;-20;-20;-30;-20;240;60;30;0;-10;50;30;60;70;20;-10;60;-60;-10;-10;30;40;-10;100;-40;-110;0;30;0;30;0;-20;-50;0;-40;-20;10;-80;-40;-40;-20;-10;-30;-30;-70;-130;-30;-10;-10;30;60;40;40;120;40;20;10;
70;10;-40;-20;230;0;10;30;-20;-20;10;-40;-120;0;20;-30;-10;-70;-30;-60;-150;-40;-10;0;20;20;20;50;110;20;0;20;-40;-20;-10;-30;-20;-20;-60;-20;20;20;0;20;-60;0;40;0;0;-10;-30;10;-180;-10;-10;0;140;30;10;30;140;-10;-30;10;
-30;-30;-40;10;30;10;20;-20;-30;-30;30;-60;-380;10;20;10;-50;-40;0;0;-50;-30;0;50;-40;40;10;-30;40;-40;10;90;-20;-100;-70;-80;-340;-20;-10;-40;-90;-70;-10;10;-130;0;-10;-10;-30;20;-20;20;100;-20;-30;-50;-20;-40;-30;20;40;0;-40;-20;
20;20;-10;-30;-50;-10;-20;10;-180;-110;-60;-20;-40;-40;0;10;20;10;0;20;-30;-10;-20;-190;50;20;-30;-10;-40;0;-30;30;20;60;20;-70;-240;0;30;60;-50;10;-10;10;60;10;30;-10;10;20;-20;-10;270;10;-30;10;30;20;-10;-40;-40;0;-10;20;
-90;-180;-40;-90;150;-20;0;40;30;60;20;180;-50;60;-20;0;80;60;-10;0;60;-50;0;-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;30;-10;-100;480;30;40;-30;-50;-90;-20;70;-70;-10;0;10;-20;-60;-10;120;-160;0;10;-40;10;40;0;80;240;20;-10;30;10;10;0;70;-80;-50;80;20;-10;50;-50;20;-10;20;-30;-20;20;20;-20;10;-150;-10;-30;-30;40;50;30;0;100;-10;30;-30;
-30;-10;-10;130;150;10;-10;-70;80;10;-10;20;0;20;120;-10;20;10;0;-100;10;-40;-10;40;0;-10;-10;10;20;20;-40;-40;70;90;50;100;20;-10;10;50;-20;-50;-60;-40;350;-10;0;10;130;120;50;-70;-20;40;20;20;-40;-260;-40;30;-70;-20;-30;-90;
-10;10;-10;-50;30;0;-10;10;100;0;0;110;110;-40;-40;-30;30;70;10;30;-280;-10;-30;10;-70;-30;30;90;50;-10;-20;10;80;0;-30;110;10;20;-20;-10;-230;-250;-60;-50;-60;-10;-50;-40;-20;-10;-100;-110;10;-40;10;-40;-20;-30;-10;-40;130;0;-10;-10;
-100;-150;-40;-10;-200;-10;-10;-70;-70;10;20;30;0;20;0;50;50;120;40;-50;-20;-20;-10;-40;60;50;10;-140;30;20;0;10;40;20;20;140;120;-20;10;30;80;270;20;-40;-110;-10;20;60;-80;-240;-30;-50;40;-20;-70;0;40;-20;0;-90;-20;-30;-10;20;
-40;-40;30;80;50;60;30;10;-20;-40;-40;-10;0;-50;20;-40;60;160;-20;-90;30;-20;20;0;40;30;40;160;-80;-10;-50;0;50;50;30;-70;-150;-50;-20;-20;30;130;-20;80;80;10;0;-10;20;-10;-20;-60;-60;-30;-10;-20;20;60;-10;-10;50;-10;20;-40;
130;260;30;20;-110;-30;-20;-30;-130;-210;-40;-40;100;-20;-10;-30;0;0;-30;-50;-30;-20;-40;0;-40;-200;-50;-70;-10;-30;60;-10;0;40;10;-80;0;-10;10;0;20;0;10;70;-10;-10;-50;-30;60;70;-20;-80;-220;-30;10;40;80;40;30;-30;30;-10;10;40;
-70;-50;-40;10;90;0;10;-90;-50;-60;20;10;-30;0;-50;30;10;-10;0;60;100;30;20;10;20;50;20;-10;-90;-40;20;10;160;220;0;10;30;-10;-10;10;-190;-330;-30;-20;-50;-10;10;-60;-40;-90;10;150;70;-20;10;90;20;90;30;20;110;0;-50;10;
-10;50;30;-20;60;-10;-30;-20;60;-20;0;-30;60;40;0;-40;50;230;-10;-40;-70;-20;-50;10;70;20;30;-10;170;-10;-10;-100;-40;60;20;0;-50;10;-10;210;-20;-120;0;-30;-70;-30;0;-10;50;110;30;30;-10;-40;-20;-50;50;-50;-80;-40;60;20;-30;-80;
-60;10;-40;0;0;-10;-140;20;-60;20;0;-50;-180;-10;-10;-100;30;90;40;30;330;70;30;-10;-10;50;-20;-90;-290;-40;-40;20;0;30;-40;-20;30;-40;-40;-70;-100;-90;40;-70;-240;-40;100;0;40;30;-10;-20;30;-20;-10;80;-70;-10;-40;-90;-110;-20;-30;-20;
20;0;10;0;0;20;-50;10;-30;0;-10;-60;40;-20;-40;-90;-120;-130;10;30;10;80;70;40;-140;-10;-20;-70;110;10;40;20;-40;-50;0;100;10;-70;-50;-10;20;-20;60;10;-450;-40;0;-20;-10;90;-10;0;310;0;-10;20;20;10;10;0;-30;10;60;70;
30;60;0;50;50;0;20;10;-50;-70;-10;-30;40;-20;20;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;90;20;-80;20;-10;0;50;0;-10;-10;130;460;0;-20;-40;0;70;20;-10;-220;10;40;10;20;20;10;50;-120;-10;-10;-30;-30;10;0;-80;-70;-20;-20;0;20;-30;-20;80;-160;30;10;40;0;30;-10;-170;140;-20;20;-30;-50;-50;10;40;40;0;-10;40;
100;140;40;120;120;0;-40;-20;20;-160;-20;-60;-70;-10;40;-30;50;60;0;-70;-100;10;40;20;-60;-20;0;-90;20;0;-10;-20;-70;-180;-20;-40;100;10;20;0;130;-10;-10;70;-250;0;-60;-90;50;0;-30;-160;-200;-30;-30;10;-80;20;0;60;-10;-30;40;-60;
0;20;-20;-30;80;0;-10;0;0;-10;0;-30;-110;-20;10;30;-10;20;-10;0;-10;-40;-10;-100;-110;-70;-10;70;-270;-10;-30;30;-70;70;10;-100;120;50;50;20;30;70;10;60;40;-20;-10;-30;-50;-140;-60;40;10;40;20;-160;-110;-110;-20;-90;-390;-30;-40;-20;
20;0;20;70;200;30;20;70;-60;-160;-30;-20;-30;-10;0;-10;60;50;20;130;-10;10;50;-10;-10;20;-30;-150;-40;-20;-10;-10;-10;-30;-50;10;180;-40;50;-30;20;30;30;70;30;-30;0;-30;-10;20;-40;-70;-130;-30;10;-20;0;-10;0;50;-80;-20;-20;-10;
20;50;-20;170;-240;-70;-30;-30;50;20;-10;-70;-40;10;-10;-100;-120;-60;20;90;-150;-10;20;20;40;0;20;200;-40;-20;-50;0;-60;-90;0;-30;-240;50;170;0;-10;20;10;100;270;20;-120;80;20;20;0;-10;-100;-40;0;-20;40;70;-10;20;-200;-40;20;10;
20;20;0;-90;-150;20;30;60;0;-50;20;200;100;-10;-30;20;-10;20;40;-90;-100;-40;40;190;-80;-30;-50;20;10;-10;-90;-80;10;-60;-20;110;130;20;-20;-30;20;50;0;-130;-10;-10;80;0;-120;20;20;-110;-230;-40;0;-200;20;20;0;-40;-80;0;20;140;
-120;30;0;-10;-50;-10;40;-10;-40;-50;-20;10;50;-10;-50;-60;-20;-40;-30;-50;0;-20;-40;10;30;0;-20;-90;-190;0;60;-20;-50;-50;-50;0;-20;-40;-60;70;-30;-60;-20;-90;-180;-60;-20;40;20;-10;10;30;130;30;-20;-150;30;30;-20;-120;120;-10;-20;-30;
40;50;-10;-10;40;-30;-10;-40;20;0;-10;-110;0;-20;-10;-40;0;-60;10;0;0;20;20;-40;-30;160;-30;-20;-50;-50;-20;20;40;20;-10;170;180;10;20;30;40;-10;0;0;-10;0;-60;-90;60;20;50;210;110;-10;-30;10;0;40;0;-140;80;0;0;80;
10;-80;-20;260;80;30;0;-10;-20;30;30;170;-140;-30;-130;-60;-20;-100;-70;-100;-10;-10;230;40;-60;-20;-20;90;100;0;0;10;-60;-40;-10;-120;-100;-30;-40;-20;-30;-50;-40;-140;-140;-10;20;-30;80;60;20;60;-10;-20;-40;100;50;160;10;-90;20;-10;-40;60;
-30;-70;0;10;50;-20;-50;-60;30;70;-10;-200;20;0;20;-20;-40;-60;-20;-280;-110;-40;0;-50;-50;-70;-20;350;-100;0;20;20;80;-10;-10;160;-180;-40;-10;-90;-10;20;30;130;160;-30;0;20;-140;-40;-20;-70;20;-10;-60;-130;-30;-120;-10;140;100;-10;120;0;
10;60;20;60;-150;-10;-90;20;10;-90;10;-50;-150;0;30;50;30;-70;0;110;300;40;-40;-140;-70;-150;-30;-30;-210;-20;10;-90;10;40;0;110;120;10;-150;30;-10;-40;0;130;180;20;10;-30;60;120;30;-10;70;20;10;-70;50;20;-10;60;130;10;-120;170;
30;30;30;80;-50;20;-20;150;0;10;10;-120;-150;-10;30;-30;-40;0;-20;20;110;10;-20;-90;-10;40;-20;-30;-30;0;20;0;-70;-100;-60;50;-80;-50;-40;20;-20;50;10;-20;100;10;10;-20;0;-30;40;90;-30;20;10;40;0;40;-10;-110;-60;10;-10;30;
-60;-60;-10;-160;-200;-10;0;-10;-30;20;0;-120;-300;-70;10;-50;-20;-40;0;150;110;40;20;-20;-100;-30;-20;-80;20;0;60;50;30;-10;-10;-40;0;0;-10;20;50;-20;-10;10;10;-10;-20;-40;-30;30;30;110;-30;-10;20;-30;-20;-90;-30;-30;110;10;-40;-60;
30;20;-30;-80;-80;-50;-10;90;-70;-140;-50;-200;50;-40;10;60;-10;10;-10;-60;50;0;10;50;80;10;20;80;-80;30;-30;10;-50;-60;-30;-20;-120;-40;40;-250;20;20;40;90;-50;50;-50;30;30;-60;0;70;-50;10;-50;20;-100;-40;-20;-50;120;10;0;-10;
10;10;30;110;0;-10;40;-170;40;10;-30;-190;30;10;-40;60;30;60;-10;120;-70;0;130;70;30;20;-10;20;-20;-30;-10;0;-10;60;-10;-20;-100;0;30;50;-40;-70;0;130;-180;0;0;-70;-60;-30;-40;-140;200;30;20;-90;-70;50;-40;-30;-240;-50;-10;-70;
0;60;40;80;170;0;10;-30;20;-10;30;-20;100;30;0;60;-60;-50;10;50;-50;-10;-20;10;30;80;-10;-90;-60;-30;30;-110;90;-20;-10;-90;140;10;-30;-10;-80;-30;-20;-20;-120;-10;-20;-60;-30;20;40;70;50;-10;10;-20;-40;-30;-10;150;10;-10;-40;-20;
20;-10;-30;-40;60;10;40;-10;0;-10;20;40;-60;0;-40;170;-60;-20;-20;150;80;-30;140;30;-10;-100;-40;-100;-110;-10;0;-70;40;110;50;240;50;0;-40;-60;-10;80;30;160;-70;-40;-30;250;-50;-60;-10;-20;-70;50;-80;-80;20;20;-10;-120;60;10;20;-60;
20;0;-10;-30;140;20;90;-60;-10;-10;0;-30;-50;20;-50;20;0;30;20;90;-170;-30;-50;40;10;-50;0;-140;210;10;70;-70;-130;-220;-30;-140;-170;-20;40;-140;110;20;-20;-30;0;-10;-60;200;0;10;-10;-80;-130;0;-100;60;10;70;0;-200;-120;-10;0;10;
20;-90;-20;-210;-200;-20;-20;20;-10;0;10;-110;0;-10;-20;-110;-30;10;30;300;40;0;20;-80;20;30;-10;30;-140;-20;-30;-10;-20;20;0;10;30;0;40;0;20;-10;-50;-130;-120;-20;40;0;-30;-80;0;-50;50;-10;-30;-90;-30;-100;-20;-20;40;0;-10;-10;
-70;-20;10;200;140;0;-50;-50;30;30;-20;30;-10;-10;-30;20;50;30;-20;-110;-90;20;20;20;10;-30;10;30;280;30;20;-10;-100;-20;-30;-90;-140;20;-30;-270;110;160;30;100;80;0;100;30;-70;-130;0;0;-40;-30;-50;40;-40;-30;-30;140;-120;-40;-50;-40;
-30;-40;40;130;10;-10;0;-70;-90;-40;0;110;60;-20;-30;60;50;50;0;-90;0;-10;-20;-20;100;0;-10;-30;30;-20;30;80;-40;50;-20;50;50;-30;-60;-160;30;-50;-10;-100;-160;-30;-10;0;-130;-20;0;30;60;20;30;30;-10;-10;-20;0;120;0;-40;180;
-140;-70;-10;0;100;10;0;0;-40;40;-30;-60;-140;20;-40;-40;-120;-110;-10;100;-30;0;-20;70;30;50;10;60;290;-30;-50;-30;70;90;10;-60;-10;20;80;10;0;0;-10;-60;-80;-20;10;50;90;20;-20;50;20;0;30;-120;-70;-110;-20;-90;70;10;-70;130;
30;90;10;30;-120;-20;10;-20;60;-50;-20;-70;-100;-30;-20;70;20;30;10;-20;70;70;10;-20;-40;-10;0;10;130;60;10;0;-160;-120;-50;20;-150;-50;-40;-50;0;40;20;80;170;10;-40;-10;50;-10;-10;-200;-20;-30;10;-190;;;;;;;;;
-10;20;10;-60;90;0;0;100;-70;-90;-20;-90;0;0;0;-20;-50;-10;-10;-60;-100;-10;-10;-20;40;-30;-50;-30;0;-20;-10;-50;0;120;50;100;70;20;0;-10;-70;-90;-40;-70;-60;-10;10;-100;-50;80;90;230;70;60;20;30;-20;-20;-30;10;0;-10;-50;10;
-10;130;20;-150;-110;20;0;80;20;-40;30;120;140;-30;0;50;-40;-60;-40;-170;-110;-10;-30;-10;0;-50;-20;-140;-170;-20;-30;0;20;0;-10;20;-290;-40;-10;0;-10;-10;-10;-30;-110;-10;-10;40;20;0;0;20;80;20;-10;-20;0;10;10;100;200;50;10;0;
10;10;-10;-50;-110;-20;-30;20;-20;-40;-40;-30;70;-30;-30;-30;-30;-60;-70;-130;-10;-10;-20;-50;100;60;30;70;-150;-10;50;-50;-50;-40;-20;50;-120;-60;-50;-30;20;-10;0;-70;-30;-20;0;10;10;40;20;-40;130;20;-10;10;-20;10;10;110;50;-10;10;-20;
30;10;-30;-60;10;10;-10;30;0;110;-20;-80;-110;-40;0;10;100;-90;20;-60;80;-10;-40;-50;-60;-60;-10;-160;170;50;20;10;-30;50;-10;160;-210;-70;-40;-20;-80;-80;-40;-80;110;0;10;-30;-30;0;-20;170;-170;-30;-80;-30;80;100;0;-30;-110;-30;-40;10;
10;10;-10;0;-40;30;-10;-20;0;0;-20;-20;50;0;30;0;100;60;0;-140;-50;0;-70;130;-90;-10;-20;60;-120;-50;120;10;-50;-90;-90;-180;-70;-60;-40;-20;30;90;90;110;170;70;30;60;20;10;0;60;-140;-20;-10;-10;60;30;-10;-180;-310;-30;-30;0;
-30;-100;-40;70;-10;0;-100;70;-130;-50;-30;-40;-30;-30;10;-20;40;60;0;-160;20;-10;10;-10;60;20;0;-100;-20;60;10;50;-30;-30;20;130;-210;-70;30;-60;-10;-70;-10;220;120;-10;-20;-10;-10;70;10;-10;100;10;10;-70;20;10;-10;-210;-30;0;-30;20;
100;50;-40;-140;-140;-10;30;50;30;-60;-30;-40;-80;-30;-20;-120;-10;-40;70;270;210;10;30;-10;-50;20;20;-160;-110;0;40;-10;-50;-70;-20;120;-130;-20;-20;10;30;50;-10;40;0;-10;-30;40;30;20;-10;-120;-10;40;-10;30;20;10;0;-170;100;30;60;40;
10;30;10;60;0;10;-20;-70;0;30;-10;-50;90;0;-30;0;-80;-180;0;50;-200;0;50;0;40;40;-20;-20;-180;-10;-40;140;70;-30;10;140;240;0;-60;-40;-90;-90;-50;-280;-140;-10;0;-50;0;-40;20;70;50;-10;-10;-60;-110;-40;-30;-60;-80;-20;-80;20;
