0,26,14,4,-1,-3,-3,-2
-3,-23,-7,-15,-13,-3,0,-3
0,4,20,18,17,5,0,1
-1,10,-18,-14,-13,-5,-4,-2
1,-2,-2,10,0,0,0,1
0,5,-15,-15,-5,-3,-2,-1
-1,-4,10,3,-8,-4,-3,-1
-2,0,23,14,1,-2,-1,1
-1,1,-21,-13,-4,1,0,-1
-3,-19,-6,-17,11,3,0,-1
0,10,10,7,-1,1,0,-1
-2,-13,20,-4,-3,-3,-3,-2
1,0,11,-7,-8,-3,0,-1
0,4,-6,10,-4,-3,-1,0
-1,-4,-4,1,5,0,0,-1
-3,-2,-8,-15,-6,-5,-2,-3
1,-3,-2,22,15,7,1,1
-3,-4,1,2,-4,-1,0,-1
-3,0,-2,2,-6,-3,-2,-2
-1,8,-2,-15,-10,-4,-3,-3
-4,-19,3,-18,-3,-1,-1,0
0,4,-6,16,3,-1,-1,-1
1,14,-3,11,-6,-3,-2,-2
-4,-25,-3,-25,4,-3,-1,-1
-2,2,-13,6,-2,-1,-1,-2
-1,-4,1,-3,0,-2,0,-1
0,3,6,-4,-2,2,-1,1
1,6,-3,10,-2,-1,-1,0
1,4,1,-2,0,-4,-3,-1
-4,1,-3,-5,-2,1,-1,-1
-1,1,12,6,2,-4,-1,-1
2,2,-2,5,-2,1,2,0
-2,3,-8,4,4,2,0,1
0,-8,-8,3,0,-3,-1,-3
0,0,11,-17,-4,-3,-2,-1
-4,-1,-8,2,4,0,0,-2
-1,3,15,13,-12,-4,-1,-2
0,11,0,-29,3,-2,-1,-3
-4,-13,-12,11,4,5,1,1
0,18,6,-4,-5,-4,-2,-1
-2,-5,-6,3,-3,-1,-2,-3
-3,-20,-9,-14,2,-2,-1,-1
0,-3,6,-8,-7,-4,-1,-2
-1,-5,1,5,3,0,0,-2
-2,5,-1,-5,5,-2,-1,-3
1,8,1,21,1,3,-1,-1
-1,-3,-7,-7,-6,-3,-2,-2
-1,-6,-7,-21,-8,-2,-3,0
-1,-1,-4,-9,-4,-2,-2,-2
-1,7,1,18,-3,-2,-2,-1
-1,0,22,-9,-1,-2,-2,-2
-3,-7,-4,7,4,0,0,-3
-3,-2,-7,-11,-10,-4,-2,-1
0,-3,-8,-8,22,3,0,1
3,24,0,11,-7,-2,-1,-1
-2,-6,-21,16,17,6,0,-2
0,4,-9,-20,-7,-3,-3,-3
-1,4,2,-2,-13,-4,-1,-1
-2,-18,-5,-6,-7,-4,-1,-3
0,6,10,7,-2,-2,0,-1
-2,-7,-12,-21,3,2,1,0
0,10,-7,13,-8,-3,-2,-1
-4,-22,-15,2,12,-1,-1,-1
0,-3,-5,-17,-11,-3,-1,-1
0,7,17,-2,1,1,-1,0
-2,-3,14,-4,-1,-3,-1,-2
1,2,-40,0,-6,-2,0,-1
-1,-9,-10,3,-8,-2,-2,-2
1,6,8,-3,-4,-2,-2,-2
-2,7,-1,10,5,1,-2,-1
-1,2,7,-12,-8,-2,-3,-2
0,9,-6,1,0,-1,-1,0
-2,-25,-2,2,-5,-3,-1,-3
-1,-8,-1,-1,-5,0,-2,-1
0,-2,4,-4,7,2,-2,-1
-1,2,5,3,-2,-5,-3,-3
-2,-7,12,-9,2,1,-1,-3
-3,-19,-18,-2,-5,-2,-1,-2
-3,-7,0,2,8,1,-1,0
0,-3,10,-3,-10,-5,-3,-1
-2,-2,-3,16,15,2,0,-1
1,6,-17,-9,-6,-1,-1,-1
-3,-12,7,-5,-11,0,1,-2
-3,-3,-7,-13,17,3,0,1
0,-2,-4,8,-10,-5,-2,0
-1,6,10,1,1,-3,-1,-1
2,11,28,-2,2,-4,-1,-1
1,3,-31,-1,2,2,-1,0
-1,-4,7,-3,2,-3,-1,0
2,18,-6,4,-1,1,1,-1
-4,-26,3,-4,-2,-4,-1,-2
-2,1,11,-18,-7,-1,1,-2
-1,1,-3,19,-4,-3,-3,-2
-2,-7,-16,-13,-3,1,-1,-2
-1,11,1,5,-4,-2,-1,-2
1,0,6,12,9,3,1,-1
-1,-6,-23,-11,-4,0,-1,-1
-2,-9,11,11,-2,-3,-2,-1
-2,9,13,2,-9,-3,-1,-1
-3,-11,-17,-12,12,-1,-2,-2
0,14,9,10,5,2,1,0
-3,-13,-21,-27,10,1,0,-1
-6,-17,32,6,6,1,-1,-2
-3,6,-13,7,-14,-7,-3,-2
1,7,3,-8,-6,-1,-1,0
-2,-1,7,19,-2,0,-2,-1
-1,-1,-34,-32,-4,-3,-2,0
-2,-1,22,8,-5,-2,-1,-1
-1,-4,1,-1,8,1,1,0
0,-2,-7,-7,-7,-3,-1,-2
1,7,-5,13,0,0,-1,0
-1,-6,7,4,2,2,0,-1
0,6,-6,-7,-2,-2,-2,-1
2,19,9,21,-17,-8,-3,-1
1,-6,-35,-30,19,10,2,0
-1,22,53,8,-1,-2,-1,-1
-3,-24,-57,15,30,9,2,0
-2,7,26,3,-6,-4,1,1
2,22,11,-8,-22,-8,-2,1
-2,-26,-96,-13,-17,-7,-2,0
-8,9,52,-5,-7,-4,-2,-4
-1,-9,-2,-14,4,-1,-1,0
