1,3,-7,-1,1,5,-1,-8
3,-4,3,-2,0,-4,7,11
-6,-5,-1,0,-2,1,-14,-18
-2,0,7,2,1,-1,9,0
-1,-8,-14,-7,-3,-4,-4,7
1,-3,-18,-4,-1,3,3,12
-3,6,9,1,2,5,9,-5
1,0,-6,-4,-5,-7,-9,9
-3,4,17,4,-1,1,10,-7
3,-5,0,1,-2,-2,-19,-6
4,-4,-3,-4,-4,-7,-4,10
-1,1,-2,0,0,4,6,-6
-2,-6,-3,0,1,0,-1,8
-2,7,4,2,0,3,-9,-12
0,-4,-9,0,-2,-8,7,1
-4,-1,-3,-1,0,2,-1,6
-3,-3,-12,-6,-5,-7,-15,-13
-4,8,9,2,0,0,-4,-2
-3,-4,-3,-2,-2,-3,-1,-5
1,4,6,-2,-7,-4,2,6
-2,-2,-9,-6,-1,2,2,-3
2,-3,7,1,-1,0,4,5
0,3,0,0,-2,1,-5,8
4,1,8,0,1,1,2,-1
-5,-5,-3,2,0,2,6,-10
-1,-4,-5,-3,-2,-12,-15,-7
3,0,0,0,1,1,-6,2
-5,-8,-4,-1,-2,0,-3,-7
-5,7,1,2,1,-3,1,10
-4,-9,-22,-3,-3,6,24,1
-1,3,0,-3,-2,-1,-6,2
-4,-7,-6,-1,1,4,5,0
1,0,5,3,1,0,6,11
2,-2,0,-1,1,-1,0,-1
-1,-1,2,0,2,3,-8,7
-1,-4,-8,-3,0,0,2,-1
1,2,15,-2,0,0,4,0
0,1,0,-1,-1,0,-6,-15
-2,-4,-7,-1,-1,2,13,17
1,0,5,0,-1,-9,-8,-5
-1,-4,-11,0,-2,0,-7,-2
-2,3,8,-3,-2,-8,-14,-6
-7,6,10,-1,-5,-3,5,-11
-1,-3,-6,0,-3,2,3,7
-2,2,0,-2,-2,-8,-2,-1
1,-1,6,2,0,7,18,6
3,-8,-14,-6,-1,-8,-16,-13
0,0,7,-1,0,1,0,-6
-3,-6,-7,-3,-3,1,-6,-6
-3,2,8,-3,-3,-4,-6,-1
0,-11,-18,-2,-2,1,10,10
-3,-2,-6,-3,-1,-2,-8,-8
-1,4,9,-1,0,1,-1,-19
-4,-13,-18,-4,-2,-6,-4,10
0,9,11,0,-2,0,1,-2
-6,-17,-12,-3,-5,-1,-1,4
1,0,-17,-4,-1,4,7,-5
-3,-3,-3,0,1,-2,-12,-2
-1,-3,-5,-1,-2,-1,0,-7
0,3,-5,-3,0,-1,2,2
0,-14,3,-3,-2,1,4,-2
3,-2,-11,-2,-3,3,1,-5
2,1,0,1,0,-3,-10,8
-9,1,0,-2,-3,0,7,-9
-1,3,19,-2,-1,-7,-12,5
-3,-5,-20,-4,3,-2,-2,-4
-1,3,4,1,-1,2,11,3
-3,-4,-6,1,0,-4,-13,-18
1,-6,1,1,1,-1,-1,0
-2,-3,-1,-3,-4,0,4,12
2,5,10,4,3,4,4,-5
-1,2,-10,-6,-3,-3,-4,1
1,0,-1,0,1,3,0,3
3,8,17,2,-2,-10,-15,-6
-4,-5,-9,-3,-2,-5,-7,-4
2,5,12,1,0,2,-1,10
-9,2,-9,0,1,-1,-4,-19
1,5,17,2,0,1,12,12
0,-3,-17,-3,-3,-1,-4,-4
-1,0,7,0,-3,-2,0,-3
-1,0,3,0,-3,-1,-6,8
-3,-4,-3,-2,-4,0,1,-7
3,-14,-11,-1,-1,-1,-1,0
3,1,2,0,0,1,5,-2
-5,0,-17,-1,-3,-3,0,8
-1,-1,10,-1,-3,-8,0,-3
0,0,8,-2,1,2,-8,-1
0,1,-7,2,0,-2,12,-1
-3,1,5,-2,-1,-3,-7,3
3,-3,-4,-2,-2,-1,8,-4
-1,5,-1,-4,-2,3,4,9
-5,-16,-7,-4,-5,-10,-11,-1
-5,-4,-3,0,-1,-3,1,-7
-3,1,19,6,4,7,7,-4
-4,-5,-19,-8,-5,-7,-11,-3
0,5,2,3,-1,1,3,1
6,3,1,0,1,-3,-8,8
-1,-3,-14,-7,-2,0,-4,-2
-4,-2,12,2,-3,-4,-3,-4
3,2,-2,-2,1,0,4,1
-1,3,6,-1,-2,-2,2,5
-10,-2,-16,-5,-5,-2,-5,-9
2,2,6,0,-4,-7,-5,2
-2,9,-3,0,1,6,11,-3
-1,-2,2,-1,-2,-3,-12,-9
1,1,0,2,1,1,7,2
-3,1,-2,0,0,-2,0,-9
-2,-7,5,-2,0,-5,-8,-1
2,-4,-5,1,1,4,0,0
2,0,-1,0,0,-2,-6,-2
-4,-6,-9,-2,-3,0,3,-3
5,1,1,2,-1,-3,-9,-3
-3,7,-4,0,0,-4,0,-1
-1,-2,-2,0,-2,-2,-4,-2
-3,0,-2,-4,-1,0,3,1
-3,-6,0,-2,-2,0,-10,-2
-2,-9,-21,-10,-5,-2,3,0
0,-3,2,0,-1,-1,-3,0
-2,2,9,1,1,1,1,1
-4,2,1,2,-1,-2,-8,-3
-11,11,-4,-2,1,-1,1,-2
1,-3,-1,-3,-1,-2,-3,0
0,0,2,2,2,3,10,5
-6,-6,-8,-6,-4,3,-9,-2
-1,-6,0,0,0,-3,-8,-2
0,7,10,0,-2,-1,-7,2
1,-7,-22,-2,-1,-1,4,-1
-3,1,0,-2,0,1,5,-4
0,0,17,1,-1,-1,-6,7
-9,-10,-35,-10,-3,0,5,-2
1,-1,-9,2,-1,-4,-14,-9
2,-1,-1,2,0,-2,-1,6
1,-7,-17,-9,-7,-2,3,-4
-2,-9,9,0,-1,-1,-1,-3
-2,1,1,1,-1,-2,-2,0
-4,5,2,2,3,3,-1,-5
1,5,7,2,0,-1,1,4
7,5,15,8,2,1,-2,-3
-4,-17,-2,-6,-3,-3,1,-2
4,12,-6,-4,-2,-6,-4,-1
-5,-11,-12,-5,0,0,3,-3
8,4,-6,0,2,2,0,2
-10,8,30,5,3,2,-2,-2
-3,-16,-16,-4,-5,-5,-3,-5
4,-4,1,4,-3,-1,0,2
0,-1,-6,-16,-12,-5,-4,-3
3,5,0,-2,-1,-3,-1,0
-6,-10,-11,-3,-1,0,-1,2
9,5,-14,-4,2,1,-1,-5
-7,13,26,10,4,-1,-3,-2
0,-22,-23,1,0,0,3,3
3,1,6,1,-3,-1,1,-1
4,7,8,6,0,0,0,0
-3,-4,-12,-8,1,1,-1,-1
-1,-7,-1,-3,-2,-1,-4,-1
1,2,9,6,0,-1,-2,1
1,2,-1,-14,-6,-4,-2,-3
-6,5,-7,4,0,-2,-3,-2
-2,29,30,9,7,5,3,1
0,-15,-37,-3,-1,-2,-3,-1
2,9,19,-4,-5,-5,-1,1
-1,-14,-14,-10,-4,-4,-2,-2
9,-2,2,4,1,2,1,-1
-4,10,20,-8,-6,1,-1,-1
-11,-5,-6,2,-2,-1,0,-5
7,14,2,9,7,1,0,4
-8,-4,15,27,14,6,2,1
3,15,-26,-11,2,0,0,-1
-7,-27,23,-8,-2,-4,-3,-3
2,-11,-35,-6,-12,-5,-3,-2
2,6,-4,-28,-11,-5,-3,1
2,10,19,11,3,-2,0,2
-3,0,-10,5,6,4,3,3
5,7,31,7,2,3,0,0
-7,3,-17,-5,-8,-6,-3,-6
-7,-3,-10,-5,-5,-5,-3,-4
0,4,14,2,-2,-2,-1,1
-5,-7,-9,5,0,2,0,0
-3,-6,2,-5,-4,-2,-2,-1
1,-2,-2,-5,-1,-3,-2,-4
-13,3,-3,-1,-2,-1,-1,-5
5,-10,-18,-2,0,-2,-2,-3
0,-17,-12,-6,-6,-4,-5,-9
8,21,25,9,4,5,1,8
1,-22,-3,8,8,4,3,1
9,5,-44,3,-4,-2,1,5
18,2,9,-10,-3,-1,1,-1
-45,-37,-2,3,-3,-6,-4,-12
4,47,38,-27,-6,-5,-1,1
-13,-24,-2,25,10,5,-4,-13
2,-13,-42,-46,-18,-5,5,10
24,6,9,9,2,2,-4,2
-42,-15,-17,9,-2,-3,-3,-7
4,-4,28,-8,1,2,3,7
1,5,-12,11,2,-2,0,6
-9,5,-4,-5,-5,-3,-5,-19
4,-22,-15,-2,2,-2,4,6
2,3,10,2,-3,-4,-9,-9
-5,-5,-9,5,-1,1,0,1
1,7,10,-12,-4,-1,6,12
24,-11,-10,17,4,2,-12,-11
-19,2,0,-5,-3,-2,2,-4
-1,10,12,-2,-4,-4,1,2
3,-6,1,-10,0,-1,-8,-6
-8,15,6,6,2,2,1,2
12,0,-19,-15,-5,-3,-4,4
-4,-13,5,10,1,-1,-5,-5
-19,3,-4,11,0,-2,-1,-2
27,8,-2,-19,-8,0,2,2
-21,9,39,10,1,-2,-4,-8
6,-2,-24,20,5,3,2,1
12,-8,-11,-23,-4,-2,1,3
7,-11,-44,7,8,0,3,10
-29,-31,-13,-20,-11,-4,-3,-17
1,15,40,11,1,0,-1,0
0,7,17,12,-3,-2,1,8
2,14,24,6,1,-1,-5,-7
0,2,-33,-19,-5,-2,2,2
3,-19,0,-6,-2,2,-2,-6
-12,6,23,27,1,2,7,15
35,12,-29,-6,-1,-2,-8,-13
-26,-4,10,-10,0,-3,5,-4
19,11,26,-13,-6,-3,-11,4
-1,9,11,-1,-3,0,0,-8
-22,1,28,29,9,5,5,11
5,-23,-85,-20,-8,-7,3,-6
2,-14,-37,-51,-11,-4,0,1
-2,35,53,30,12,4,11,-3
-7,-13,4,25,2,-8,-21,-13
5,-1,28,0,-9,-2,-5,6
-16,-5,-29,-17,-3,1,6,13
31,-13,5,-17,-5,3,-2,-21
-7,9,-16,-4,-2,5,14,21
7,22,31,67,26,7,-4,5
-21,-52,-33,-29,-14,-13,-3,-23
8,6,15,-13,-6,0,12,7
-11,-26,-21,-5,-8,-9,-10,6
20,1,37,-21,-8,-6,-22,-6
-4,25,-16,17,11,6,0,17
-4,3,12,24,9,4,0,4
-5,4,-56,-6,12,6,15,-5
-11,-30,-1,-63,-39,-15,-6,-9
11,1,5,0,-2,-1,-5,-11
-12,-17,-20,35,11,3,2,17
-13,-19,-22,-74,-31,-14,-11,-14
-11,22,58,54,12,6,18,12
-7,10,-6,16,12,7,12,-10
-4,-8,11,-36,-12,-12,-50,-26
15,17,13,39,10,6,9,22
1,23,-48,-23,0,-1,-4,-23
15,16,51,26,7,1,-5,5
-8,-17,-44,-5,-2,0,-1,-18
-46,-29,2,-26,-17,-10,-13,-19
10,1,-4,-13,-8,-2,-3,2
-15,12,44,50,12,7,13,6
12,-15,-68,-32,-7,-4,5,11
11,12,8,17,7,1,-9,-9
6,8,29,14,3,1,11,10
-18,-9,4,-6,-8,-11,-15,-19
-10,-28,-58,-48,-14,-11,-2,-5
10,16,-8,-18,-3,1,7,1
-8,-7,0,7,7,2,3,-7
1,1,-25,-1,-1,1,3,27
2,8,76,2,-5,0,-2,-10
12,3,11,17,1,1,-1,-9
-10,-1,-3,-21,-2,0,-7,-11
1,-4,-5,-10,-5,1,11,7
-14,1,-42,12,3,-2,-3,12
0,-2,43,-10,-1,-6,11,12
5,-8,-13,-4,-2,-6,-15,-2
-11,31,-2,-4,-1,-1,-9,-22
-1,11,17,10,1,2,18,8
-35,10,51,52,17,8,0,-4
9,-14,-87,-62,-18,-11,-26,-6
10,12,67,-10,-10,-5,-2,4
9,-22,-53,-11,-3,-1,-3,6
0,-5,27,-12,-11,-5,5,-4
2,6,11,46,21,12,21,22
-3,-30,-19,-7,-8,-10,-17,-17
8,25,8,26,12,5,10,12
8,-23,-57,-56,-16,-8,-8,-10
4,0,19,-4,-3,-2,2,6
12,13,-15,23,11,4,0,4
5,20,-11,24,12,5,1,-5
-2,-23,-10,-43,-18,-6,-5,4
10,11,39,47,12,6,6,-1
-2,-1,-3,-20,-2,-3,5,-9
-9,-28,-36,-17,-15,-9,-22,-6
4,13,-1,26,11,1,-7,-7
2,12,12,2,1,1,9,4
-13,-6,-13,-14,-2,-1,-10,-20
3,-7,20,6,4,0,14,15
17,29,-2,7,-2,3,12,26
1,3,-2,-1,3,-3,-11,-9
-13,-11,-32,-7,-10,-3,3,2
2,5,28,11,4,5,9,-5
-4,-14,-17,-10,-3,-7,-17,-12
-11,11,18,28,6,5,9,21
8,24,59,-14,7,1,-3,1
0,-45,-115,-44,-22,-10,-1,2
4,8,64,7,1,5,5,-3
4,19,60,25,5,-2,-5,2
-41,-32,-60,-12,-9,-6,-4,-8
-6,15,84,4,-1,-3,-10,-7
1,-21,-86,-5,2,1,-1,-5
-7,-12,-29,-31,-12,-4,7,18
-8,8,15,35,5,-1,-6,-25
4,17,-8,-5,-1,-2,-12,-1
-4,-9,5,25,2,1,-3,5
-5,6,12,-14,-3,-4,3,-4
14,0,7,7,4,1,-1,19
8,-12,2,-4,-3,-5,-7,-15
3,-14,21,2,-2,0,5,18
-2,-15,-9,-2,0,-1,-1,-17
-7,-39,-44,-11,-15,-7,-3,-4
-1,3,13,-5,-2,1,-11,-16
0,20,68,34,8,2,6,3
-2,14,0,0,9,3,1,-2
11,2,37,4,-4,-3,-2,23
-20,-15,-14,-13,-4,-4,-5,-29
7,-9,-53,-14,-9,-5,-3,-9
7,-3,-6,-7,-5,1,-4,6
8,22,36,8,8,5,5,5
-3,18,-40,7,8,3,10,-5
5,16,14,1,0,0,-4,-10
5,-22,-16,-3,-7,-3,-3,-6
7,8,10,4,1,3,4,4
-6,-20,-7,-9,-5,-3,6,19
-3,1,3,5,-2,-5,-9,-17
-5,-16,-59,-7,-8,-5,-3,-4
23,-6,22,-7,2,0,4,-7
2,0,40,16,6,4,7,22
3,-18,-21,1,-2,0,-6,-10
-3,-16,8,-6,-9,-2,3,2
