-1,0,0,0,-14,1,-1,0
-1,1,-3,0,18,3,-1,0
-2,-3,-2,-1,7,4,0,0
-1,-1,-3,-8,-58,-17,-2,0
-1,1,0,2,36,4,-1,-1
-2,0,2,3,-2,1,0,0
-1,0,-1,-2,11,5,-2,-2
-3,-3,-2,-6,1,-3,-1,-1
0,-1,-2,1,-14,-3,0,0
-3,-2,-4,-4,-4,-2,-2,-2
-3,-1,-3,-1,-21,-8,-3,1
-1,-1,-2,0,35,-1,-1,-2
-3,-2,-1,-2,-21,-2,-1,0
-1,0,0,1,10,4,-1,-1
-1,-4,-1,-1,-8,-1,0,-1
-1,-2,-2,-2,2,0,-2,-1
-1,1,-1,-2,-5,-2,0,-2
-3,-5,-2,-3,2,-4,-3,-2
-1,1,-3,-7,-50,-9,-4,-2
0,1,2,11,57,11,3,1
-2,-1,-1,-2,10,4,0,-1
-1,0,-1,-4,-39,-2,-2,0
0,0,-1,-2,41,0,-2,-2
0,-3,-1,-4,-28,-4,-1,0
-2,-2,-2,-3,-12,-5,-1,-2
-1,-1,-1,2,5,-3,1,-1
-1,-2,-2,-3,-1,2,-1,-2
-5,-1,-2,-4,1,-8,-3,-1
-1,-1,-1,-6,-27,-12,-3,-1
-3,1,1,-2,-2,12,-1,-3
-2,0,1,7,38,0,1,0
0,-2,0,2,3,3,-1,-1
-2,-1,-2,-6,-20,-3,-3,-1
0,-3,-1,-2,1,-9,-2,-2
-1,-1,-3,-3,-21,-1,-3,-2
-3,0,-1,-2,19,-3,-1,-1
-2,-1,0,3,-10,4,0,-1
2,-1,-2,-1,10,-3,-1,0
-3,-3,0,0,-3,5,1,0
-1,-2,-1,-5,-14,-5,-3,-2
-1,-1,-2,-6,-3,-5,-1,-2
-2,-2,0,1,-8,-7,-4,-2
0,-2,1,2,22,4,3,-2
-1,-1,0,3,-24,10,-1,0
-3,-2,-2,-2,31,1,-3,1
-2,-1,1,1,-10,-3,0,-2
-2,-1,-3,-1,8,-9,-3,-3
-1,-2,-2,-3,-14,7,1,-2
-2,-3,-2,-3,-1,-1,-2,-5
-1,-2,-4,-6,-8,-6,-4,1
-2,1,-1,-2,-10,0,-3,-1
0,-1,-1,0,9,-4,-1,-1
0,0,-2,-3,-18,2,0,-1
0,-1,1,-4,14,-1,-2,-1
-2,1,2,4,7,1,0,-1
-1,-1,1,3,12,-4,-4,0
