3,-15,-2,-2,-11,-1,-6,28
9,25,10,2,-1,-3,-9,-19
-5,-7,-1,-1,-6,-5,17,13
-6,-15,-13,3,3,7,-9,-25
4,-2,2,-7,0,-3,-1,20
3,1,17,5,2,-2,1,-26
6,-1,2,5,4,3,-24,35
-2,-5,-36,-13,-2,6,-1,-11
-8,-17,-2,-10,-8,-2,16,-6
-7,-6,6,-3,-2,-8,3,-5
5,0,-21,-3,-4,0,-2,7
-6,3,6,2,8,0,-6,-3
2,-11,2,1,-1,1,-12,6
6,-3,-10,0,-2,3,-2,-6
-1,8,6,-5,-8,2,5,-1
-9,5,0,2,0,1,-9,-24
4,18,5,-4,-5,5,2,21
-6,4,4,-1,0,5,4,-3
21,23,5,0,3,4,1,1
-27,-36,-4,-1,-2,-3,-6,-7
1,-17,1,-1,1,-2,-10,-1
1,-13,-10,-3,2,0,1,1
-4,16,8,-1,-1,-4,2,-5
-14,-2,-6,0,-12,-8,23,44
45,4,-12,-18,12,-5,-28,-46
-15,-15,-1,6,0,-3,2,-13
24,11,5,5,-4,-6,11,44
-60,-19,-1,-9,-5,-2,-1,11
6,19,9,-2,-12,-6,-8,-18
-15,5,3,11,6,1,10,-3
40,7,-3,0,6,-1,-9,-17
-5,15,3,0,-1,-2,6,18
-15,19,-4,-6,-7,-7,-5,-29
-11,-21,-14,-8,-1,-1,-7,-5
-15,-27,-12,5,-5,0,8,-3
18,3,-5,0,2,-8,-8,-7
4,12,1,3,-1,-4,8,12
-11,3,13,3,-5,-5,-5,-7
-6,5,7,-9,-1,-4,-5,7
16,14,1,0,1,2,-1,-22
-13,-30,-5,1,-4,-3,-20,-8
12,13,1,12,-1,-2,22,3
-10,-9,-12,-9,9,0,1,43
-8,-9,-8,-12,-1,-2,-22,-48
-13,-9,-2,7,1,4,13,22
25,18,13,-8,-9,-6,-4,1
-11,-10,-9,-4,-8,-7,3,-25
11,-3,-7,7,4,6,3,9
-10,-2,5,4,-1,-11,12,10
-5,-1,-16,-8,0,-5,-9,-6
-18,1,10,2,0,-4,0,-6
12,-16,2,1,1,-2,-3,-3
-2,36,5,7,1,6,-5,4
3,1,3,-3,-1,0,-3,5
-10,-5,-5,-1,-6,2,-6,-13
12,4,6,2,-1,3,-2,-3
-10,-17,-8,-3,2,1,5,3
19,4,-2,-1,3,-2,1,8
-1,-19,-5,2,-2,-1,-7,-16
-11,-10,-4,-12,1,-3,1,-2
12,7,7,6,1,0,5,15
-1,-1,-9,-3,-4,2,-4,-5
-6,-9,-10,-3,-7,1,-7,-11
-1,-2,7,5,-2,-5,2,-1
5,-5,-14,-8,0,4,-1,9
-3,10,11,-3,-1,0,-7,-3
4,5,1,-5,-2,-3,-4,-6
-9,2,5,2,0,-2,7,1
3,-7,1,-3,-2,0,-8,3
-14,-9,-5,3,-2,1,1,-14
4,-2,0,-5,2,-1,2,24
11,22,-6,-4,-1,-2,-3,-2
-7,-11,6,1,-3,1,0,3
0,-3,1,-5,-4,-3,-3,0
-5,-1,-2,-4,0,-1,-2,-8
2,-13,-24,-6,-3,1,-4,-1
0,3,3,1,2,-2,6,-1
-3,-13,-6,1,4,0,0,6
-4,19,23,0,-2,-1,0,-12
9,-4,-4,1,0,-2,-4,13
-11,-7,-16,-2,-4,-4,-3,-3
-3,-3,2,-5,-6,3,0,5
3,2,-1,-2,-5,1,-4,-5
